Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Acreage,Garage,Parking,Fireplace,Heating,Waterfront,Sewer,Pool,Garden,Balcony
1549000.0,2.0,2.0,1286.0,49.2775871,-123.1211147,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
1388000.0,3.0,4.0,1285.0,49.2471731,-123.0495068,0.08,Yes,No,Yes,heat pump,No,none,No,No,No
7680000.0,5.0,8.0,5941.0,49.2236251,-123.1303648,0.23,Yes,No,Yes,boiler,No,none,No,No,No
1720000.0,6.0,3.0,2180.0,49.2850493,-123.0451251,0.09,Yes,No,Yes,radiant,No,none,No,No,No
1590000.0,3.0,2.0,1103.0,49.2380584,-123.1157163,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
9790000.0,7.0,8.0,6308.0,49.2212156,-123.1441593,0.2,Yes,Yes,Yes,radiant,No,none,No,No,No
1680000.0,5.0,3.0,2464.0,49.2097791,-123.0709911,0.11,No,No,Yes,forced air,No,none,No,No,No
634900.0,1.0,1.0,603.0,49.2803196,-123.1197318,0.0,Yes,No,No,radiant,No,none,No,No,No
1490500.0,3.0,4.0,1355.0,49.2793594,-123.0247543,0.12,No,No,No,heat pump,No,none,No,No,No
1338700.0,3.0,3.0,1217.0,49.2791452,-123.0249479,0.12,No,No,No,heat pump,No,none,No,No,No
1536000.0,2.0,2.0,1278.0,49.2435102,-123.1505557,0.0,No,No,No,radiant,No,none,No,No,No
848999.0,2.0,2.0,821.0,49.2792468,-123.1255314,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1289000.0,2.0,2.0,820.0,49.2762229,-123.1310844,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1288000.0,3.0,3.0,939.0,49.2152868,-123.1016547,0.07,Yes,No,No,heat pump,No,none,No,No,No
838000.0,2.0,2.0,1005.0,49.2344083,-123.025829,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1849000.0,4.0,2.0,1848.0,49.2490155,-123.0403648,0.09,Yes,Yes,Yes,forced air,No,none,No,No,No
4180000.0,5.0,4.0,3368.0,49.2470121,-123.1307585,0.14,Yes,No,Yes,radiant,No,none,No,No,No
599800.0,1.0,1.0,707.0,49.2599183,-123.1285434,0.0,No,No,No,boiler,No,none,No,No,No
669000.0,1.0,1.0,505.0,49.2805446,-123.1177465,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1149000.0,2.0,2.0,890.0,49.2805446,-123.1177465,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1299000.0,2.0,2.0,1080.0,49.2888294,-123.1289142,0.0,Yes,Yes,No,radiant,No,none,No,No,No
508000.0,1.0,1.0,477.0,49.2112586,-123.0909951,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1058000.0,2.0,2.0,889.0,49.2299309,-123.0971001,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
1139900.0,2.0,2.0,872.0,49.2743462,-123.1150529,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2168800.0,6.0,4.0,2129.0,49.2363352,-123.0745692,0.08,Yes,No,Yes,forced air,No,none,No,No,No
1128000.0,2.0,2.0,855.0,49.2817113,-123.1239001,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1289000.0,3.0,3.0,1320.0,49.2305848,-123.0517649,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1148000.0,1.0,2.0,1034.0,49.2832148,-123.1165335,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1248800.0,2.0,2.0,1014.0,49.2797761,-123.1055799,0.0,Yes,Yes,No,radiant,No,none,No,No,No
2288000.0,5.0,3.0,2656.0,49.2139808,-123.1091515,0.11,Yes,No,Yes,forced air,No,none,No,No,No
1468000.0,4.0,3.0,1174.0,49.2258635,-123.067486,0.0,Yes,No,No,radiant,No,none,No,No,No
3698000.0,6.0,6.0,3097.0,49.2482143,-123.083043,0.08,Yes,No,Yes,heat pump,No,none,No,No,No
1598000.0,2.0,2.0,949.0,49.2762229,-123.1310844,0.0,Yes,No,No,forced air,No,none,No,No,No
1298000.0,2.0,2.0,1000.0,49.2741351,-123.1195556,0.0,Yes,Yes,Yes,boiler,No,none,No,No,No
1199000.0,2.0,3.0,980.0,49.2573719,-123.0978156,0.0,Yes,Yes,No,radiant,No,none,No,No,No
999999.0,1.0,1.0,660.0,49.282007,-123.1268334,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
888000.0,2.0,2.0,759.0,49.2111168,-123.1150885,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1909900.0,2.0,2.0,1091.0,49.276468,-123.1297617,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2199900.0,2.0,2.0,1265.0,49.276468,-123.1297617,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1899000.0,5.0,3.0,2174.0,49.2408926,-123.0609934,0.08,Yes,Yes,Yes,forced air,No,none,No,No,No
728800.0,0.0,1.0,452.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2968000.0,2.0,2.0,1493.0,49.2892052,-123.1229468,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
449000.0,1.0,1.0,606.0,49.2889678,-123.1407758,0.0,Yes,No,No,boiler,No,none,No,No,No
795000.0,2.0,2.0,1214.0,49.2889678,-123.1407758,0.0,No,No,No,boiler,No,none,No,No,No
2888000.0,5.0,4.0,2344.0,49.2142778,-123.142903,0.09,Yes,No,No,boiler,No,none,No,No,No
1143800.0,3.0,3.0,1546.0,49.205678,-123.0308959,0.0,Yes,No,No,radiant,No,none,No,No,No
2450000.0,3.0,4.0,2425.0,49.2894005,-123.1308302,0.0,Yes,No,Yes,radiant,No,none,No,No,No
749900.0,1.0,1.0,745.0,49.2847745,-123.1309721,0.0,Yes,Yes,No,radiant,No,none,No,No,No
367500.0,1.0,1.0,550.0,49.2889678,-123.1407758,0.0,Yes,No,No,boiler,No,none,No,No,No
758000.0,1.0,1.0,631.0,49.2883523,-123.1278977,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1299000.0,2.0,2.0,1463.0,49.2586755,-123.116542,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
1990000.0,2.0,3.0,1352.0,49.2194967,-123.1430836,0.0,Yes,No,No,boiler,No,none,No,No,No
3999900.0,4.0,4.0,3030.0,49.2797963,-123.117814,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
2599000.0,6.0,2.0,2361.0,49.2376276,-123.0438599,0.08,Yes,No,No,forced air,No,none,No,No,No
1298000.0,2.0,2.0,773.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,forced air,No,none,No,No,No
589000.0,0.0,1.0,625.0,49.277896,-123.0986379,0.0,Yes,No,No,radiant,No,none,No,No,No
530000.0,1.0,1.0,441.0,49.2102802,-123.117996,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
6500000.0,5.0,7.0,3958.0,49.2351617,-123.1406853,0.21,Yes,Yes,Yes,radiant,No,none,No,No,No
1099000.0,2.0,2.0,856.0,49.2888455,-123.1238835,0.0,Yes,No,No,radiant,No,none,No,No,No
599000.0,1.0,1.0,586.0,49.2803196,-123.1197318,0.0,No,No,No,radiant,No,none,No,No,No
629000.0,1.0,1.0,645.0,49.2825246,-123.1079584,0.0,No,Yes,No,boiler,No,none,No,No,No
7500000.0,5.0,8.0,8514.0,49.2116757,-123.1503145,0.41,Yes,Yes,Yes,boiler,No,none,No,No,No
1649000.0,4.0,4.0,1570.0,49.2536291,-123.0297049,0.1,Yes,No,Yes,heat pump,No,none,No,No,No
1649000.0,4.0,4.0,1570.0,49.2535167,-123.0295475,0.1,Yes,No,Yes,heat pump,No,none,No,No,No
599900.0,1.0,1.0,622.0,49.2811229,-123.0840328,0.0,Yes,No,No,radiant,No,none,No,No,No
1899000.0,7.0,2.0,2292.0,49.2255122,-123.0754428,0.08,Yes,No,Yes,forced air,No,none,No,No,No
1198000.0,2.0,2.0,946.0,49.2442059,-123.1172116,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
2950000.0,2.0,3.0,2951.0,49.2206796,-123.1412065,0.1,Yes,Yes,Yes,alt heat,No,none,No,No,No
1188000.0,2.0,2.0,897.0,49.2493245,-123.1143698,0.0,Yes,No,No,forced air,No,none,No,No,No
599000.0,1.0,1.0,550.0,49.2051091,-123.0282164,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1129000.0,2.0,2.0,1294.0,49.2678623,-123.1168567,0.0,Yes,No,No,boiler,No,none,No,No,No
625000.0,1.0,1.0,509.0,49.2792468,-123.1255314,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1788000.0,2.0,2.0,1265.0,49.288694,-123.1251258,0.0,Yes,No,No,alt heat,No,none,No,No,No
1598900.0,2.0,2.0,955.0,49.2837434,-123.1358367,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
978800.0,1.0,1.0,695.0,49.2265885,-123.1084992,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1900000.0,4.0,4.0,2552.0,49.2756564,-123.0376219,0.11,Yes,Yes,Yes,boiler,No,none,No,No,No
1799000.0,6.0,3.0,2410.0,49.2788396,-123.0488813,0.09,Yes,No,Yes,forced air,No,none,No,No,No
1733999.0,1.0,1.0,1398.0,49.2635821,-123.0403863,0.09,Yes,No,No,forced air,No,none,No,No,No
1260000.0,2.0,1.0,884.0,49.2741771,-123.1125072,0.0,Yes,No,No,radiant,No,none,No,No,No
599000.0,1.0,1.0,441.0,49.2573704,-123.0977005,0.0,No,No,No,radiant,No,none,No,No,No
1079900.0,2.0,1.0,764.0,49.2401798,-123.1026139,0.0,Yes,Yes,No,forced air,No,none,No,No,No
699900.0,1.0,1.0,527.0,49.2401798,-123.1026139,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1159000.0,2.0,2.0,1022.0,49.2793873,-123.1085456,0.0,Yes,Yes,No,boiler,No,none,No,No,No
1799000.0,6.0,3.0,2410.0,49.2788396,-123.0488813,0.09,Yes,No,Yes,forced air,No,none,No,No,No
799000.0,1.0,1.0,657.0,49.2244216,-123.1171561,0.0,Yes,Yes,No,boiler,No,none,No,No,No
750000.0,1.0,1.0,560.0,49.2784692,-123.1180566,0.0,Yes,No,No,radiant,No,none,No,No,No
5500000.0,2.0,1.0,1560.0,49.2260864,-123.107558,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
1125000.0,2.0,2.0,1038.0,49.2448112,-123.1165057,0.0,Yes,No,No,heat pump,No,none,No,No,No
678000.0,1.0,1.0,545.0,49.2045735,-123.1316305,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1549900.0,3.0,3.0,1155.0,49.2573719,-123.0978156,0.0,Yes,No,No,radiant,No,none,No,No,No
1488000.0,2.0,2.0,1001.0,49.2775161,-123.116534,0.0,Yes,No,No,alt heat,No,none,No,No,No
6500000.0,7.0,5.0,6448.0,49.251178,-123.1426118,0.34,Yes,No,Yes,boiler,No,none,No,No,No
3324900.0,3.0,3.0,1787.0,49.2463876,-123.1170313,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1079900.0,1.0,1.0,582.0,49.2380584,-123.1157163,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1929900.0,2.0,2.0,985.0,49.2380584,-123.1157163,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
998800.0,1.0,1.0,606.0,49.2380584,-123.1157163,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1648000.0,5.0,4.0,1747.0,49.2845222,-123.05308,0.09,Yes,Yes,No,radiant,No,none,No,No,No
1549000.0,5.0,4.0,1691.0,49.2138687,-123.0906533,0.09,Yes,No,No,heat pump,No,none,No,No,No
619000.0,1.0,1.0,665.0,49.206689,-123.0376945,0.0,Yes,No,No,boiler,No,none,No,No,No
679000.0,1.0,1.0,699.0,49.2825945,-123.1029615,0.0,No,No,No,radiant,No,none,No,No,No
1499000.0,1.0,2.0,1091.0,49.2844308,-123.09843,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
748800.0,1.0,1.0,581.0,49.2749484,-123.1140814,0.0,Yes,No,No,radiant,No,none,No,No,No
699000.0,1.0,1.0,598.0,49.2895001,-123.1262955,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1868000.0,4.0,4.0,1989.0,49.2348422,-123.0543962,0.12,Yes,No,No,boiler,No,none,No,No,No
1480900.0,3.0,2.0,941.0,49.2099601,-123.1297902,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
709900.0,1.0,1.0,556.0,49.2099601,-123.1297902,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
2368000.0,2.0,2.0,1230.0,49.282007,-123.1268334,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
628900.0,1.0,1.0,655.0,49.2674928,-123.1488432,0.0,Yes,Yes,Yes,boiler,No,none,No,No,No
849888.0,2.0,2.0,865.0,49.2062315,-123.0328499,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1958000.0,3.0,1.0,924.0,49.2559593,-123.0539679,0.11,Yes,Yes,No,forced air,No,none,No,No,No
1699888.0,4.0,2.0,1533.0,49.2784896,-123.0424506,0.08,Yes,No,No,forced air,No,none,No,No,No
869900.0,1.0,1.0,605.0,49.2868444,-123.1241525,0.0,No,No,No,radiant,No,none,No,No,No
968000.0,1.0,1.0,667.0,49.2895001,-123.1262955,0.0,Yes,No,No,radiant,No,none,No,No,No
4100000.0,6.0,4.0,2707.0,49.2113903,-123.0966762,0.16,Yes,No,No,radiant,No,none,No,No,No
3150000.0,5.0,3.0,2230.0,49.2332692,-123.1508021,0.0,Yes,No,No,radiant,No,none,No,No,No
538000.0,1.0,1.0,458.0,49.2113352,-123.1165317,0.0,Yes,No,No,boiler,No,none,No,No,No
1528000.0,6.0,3.0,1769.0,49.2342214,-123.0332566,0.08,Yes,No,Yes,forced air,No,none,No,No,No
2138888.0,5.0,5.0,2455.0,49.2472805,-123.0507755,0.15,Yes,Yes,Yes,radiant,No,none,No,No,No
839000.0,1.0,1.0,560.0,49.2223198,-123.1180861,0.0,Yes,Yes,No,forced air,No,none,No,No,No
9680000.0,4.0,6.0,5880.0,49.2546461,-123.1298733,0.64,Yes,No,Yes,forced air,No,none,No,No,No
1900000.0,3.0,2.0,1298.0,49.2175524,-123.1156264,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1460000.0,2.0,2.0,943.0,49.2202402,-123.1436521,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
3498000.0,3.0,3.0,1590.0,49.2762229,-123.1310844,0.0,Yes,Yes,No,forced air,No,none,No,No,No
540000.0,1.0,1.0,453.0,49.2113352,-123.1165317,0.0,No,Yes,No,alt heat,No,none,No,No,No
898800.0,2.0,2.0,989.0,49.2053861,-123.0391794,0.0,Yes,Yes,No,boiler,No,none,No,No,No
859800.0,2.0,2.0,1024.0,49.205651,-123.0408633,0.0,Yes,Yes,No,radiant,No,none,No,No,No
3200000.0,7.0,7.0,3338.0,49.220295,-123.0806924,0.22,Yes,No,Yes,forced air,No,none,No,No,No
1510000.0,3.0,2.0,1263.0,49.2883523,-123.1278977,0.0,Yes,No,No,radiant,No,none,No,No,No
2999999.0,7.0,7.0,3338.0,49.2199,-123.080381,0.0,Yes,No,Yes,forced air,No,none,No,No,No
1649000.0,3.0,3.0,1475.0,49.275064,-123.1177958,0.0,Yes,No,No,radiant,No,none,No,No,No
1499000.0,2.0,2.0,1114.0,49.2906182,-123.144258,0.0,Yes,No,No,boiler,No,none,No,No,No
6388000.0,6.0,7.0,6130.0,49.2201007,-123.1312206,0.34,Yes,No,Yes,boiler,No,none,No,No,No
958000.0,2.0,2.0,861.0,49.2156531,-123.1163426,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1388000.0,2.0,2.0,827.0,49.2179748,-123.1170927,0.0,Yes,Yes,No,forced air,No,none,No,No,No
7660000.0,4.0,5.0,4596.0,49.2360083,-123.1435134,0.4,Yes,No,Yes,boiler,No,none,No,No,No
1799000.0,5.0,4.0,1756.0,49.2251148,-123.0588548,0.11,Yes,No,No,heat pump,No,none,No,No,No
2698000.0,5.0,3.0,2473.0,49.2564214,-123.1236519,0.09,No,No,No,forced air,No,none,No,No,No
1219000.0,2.0,2.0,814.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2799000.0,6.0,6.0,3195.0,49.2677956,-123.0331465,0.1,Yes,Yes,Yes,radiant,No,none,No,No,No
865000.0,2.0,2.0,892.0,49.2173128,-123.1284378,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
499900.0,0.0,1.0,412.0,49.2783152,-123.1269704,0.0,Yes,No,No,radiant,No,none,No,No,No
2888831.0,9.0,6.0,3195.0,49.2426242,-123.0430776,0.13,Yes,No,Yes,radiant,No,none,No,No,No
615000.0,1.0,1.0,568.0,49.2780108,-123.1187491,0.0,Yes,Yes,No,radiant,No,none,No,No,No
849000.0,2.0,1.0,786.0,49.2781145,-123.1194851,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1250000.0,2.0,2.0,965.0,49.2272308,-123.1170551,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1399888.0,3.0,4.0,1550.0,49.2691615,-123.0491307,0.1,Yes,No,Yes,radiant,No,none,No,No,No
658000.0,1.0,1.0,505.0,49.2772986,-123.1207909,0.0,Yes,Yes,No,radiant,No,none,No,No,No
5688000.0,10.0,7.0,5872.0,49.2319872,-123.1473796,0.22,Yes,No,Yes,radiant,No,none,No,No,No
2880000.0,3.0,3.0,1659.0,49.2805446,-123.1177465,0.0,Yes,Yes,No,forced air,No,none,No,No,No
885000.0,1.0,1.0,1004.0,49.285409,-123.0633693,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2150000.0,4.0,4.0,2121.0,49.2179687,-123.1279143,0.0,Yes,No,Yes,forced air,No,none,No,No,No
1549000.0,2.0,2.0,892.0,49.2762229,-123.1310844,0.0,Yes,Yes,No,forced air,No,none,No,No,No
16880000.0,6.0,7.0,7207.0,49.2541287,-123.1481143,0.33,Yes,No,Yes,forced air,No,none,No,No,No
1548000.0,2.0,2.0,888.0,49.2837434,-123.1358367,0.0,Yes,Yes,No,forced air,No,none,No,No,No
699000.0,2.0,1.0,1192.0,49.2798829,-123.0436929,0.0,Yes,Yes,No,radiant,No,none,No,No,No
572000.0,1.0,1.0,478.0,49.2794889,-123.124186,0.0,Yes,Yes,No,radiant,No,none,No,No,No
969600.0,2.0,2.0,758.0,49.2102802,-123.117996,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2998000.0,3.0,3.0,2246.0,49.2899637,-123.1280487,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
1489900.0,3.0,3.0,1155.0,49.2573719,-123.0978156,0.0,Yes,No,No,radiant,No,none,No,No,No
1029000.0,2.0,2.0,790.0,49.2758214,-123.1330423,0.0,Yes,No,No,radiant,No,none,No,No,No
2899000.0,3.0,2.0,1291.0,49.2356253,-123.1115501,0.0,Yes,No,No,forced air,No,none,No,No,No
2280000.0,4.0,2.0,1878.0,49.2097027,-123.1289543,0.09,Yes,Yes,No,forced air,No,none,No,No,No
1490900.0,3.0,3.0,1185.0,49.2696328,-123.0623674,0.0,Yes,Yes,No,radiant,No,none,No,No,No
929900.0,2.0,1.0,855.0,49.2694154,-123.058969,0.0,No,No,No,radiant,No,none,No,No,No
849900.0,1.0,1.0,787.0,49.2694154,-123.058969,0.0,No,No,No,radiant,No,none,No,No,No
848000.0,2.0,2.0,790.0,49.2758214,-123.1330423,0.0,Yes,No,No,radiant,No,none,No,No,No
1049000.0,2.0,2.0,1006.0,49.2905144,-123.1453187,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1048800.0,1.0,1.0,714.0,49.2265885,-123.1084992,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1280000.0,2.0,2.0,1280.0,49.2720567,-123.141289,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1998000.0,3.0,3.0,1709.0,49.2348456,-123.0895181,0.0,Yes,No,Yes,forced air,No,none,No,No,No
1948000.0,3.0,3.0,1794.0,49.235024,-123.0893277,0.0,Yes,No,Yes,forced air,No,none,No,No,No
929900.0,2.0,2.0,905.0,49.2051091,-123.0282164,0.0,Yes,Yes,No,radiant,No,none,No,No,No
699000.0,1.0,1.0,530.0,49.2048921,-123.0333407,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1988800.0,2.0,2.0,955.0,49.2355059,-123.1013438,0.0,Yes,No,No,forced air,No,none,No,No,No
624999.0,1.0,1.0,749.0,49.2652645,-123.1500922,0.0,Yes,Yes,No,boiler,No,none,No,No,No
1998000.0,2.0,2.0,2035.0,49.2104745,-123.1292079,0.09,Yes,Yes,Yes,alt heat,No,none,No,No,No
999999.0,2.0,2.0,826.0,49.2630002,-123.065755,0.0,No,No,No,radiant,No,none,No,No,No
1649999.0,3.0,4.0,1606.0,49.2629975,-123.065755,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1649999.0,3.0,4.0,1623.0,49.2629961,-123.0657551,0.0,Yes,Yes,No,radiant,No,none,No,No,No
699000.0,1.0,1.0,529.0,49.2750138,-123.1308359,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1990000.0,2.0,2.0,900.0,49.2897441,-123.1313823,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1649000.0,3.0,4.0,1563.0,49.2499624,-123.0635873,0.0,Yes,No,No,forced air,No,none,No,No,No
1898800.0,2.0,3.0,1554.0,49.2859647,-123.1243113,0.0,Yes,Yes,Yes,heat pump,No,none,No,No,No
1049000.0,2.0,2.0,904.0,49.2759903,-123.1235154,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1290000.0,5.0,3.0,1904.0,49.2832424,-123.0672473,0.05,No,No,No,radiant,No,none,No,No,No
3600000.0,3.0,4.0,2167.0,49.2905238,-123.1388972,0.1,Yes,No,No,forced air,No,none,No,No,No
1049900.0,2.0,2.0,740.0,49.2699763,-123.1079699,0.0,Yes,Yes,No,boiler,No,none,No,No,No
799000.0,1.0,1.0,555.0,49.2834893,-123.135771,0.0,Yes,Yes,No,forced air,No,none,No,No,No
3280000.0,10.0,8.0,3058.0,49.2242293,-123.0895196,0.1,No,No,Yes,boiler,No,none,No,No,No
11660000.0,6.0,7.0,6399.0,49.2312593,-123.1420534,0.3,Yes,No,No,radiant,No,none,No,No,No
1250000.0,2.0,2.0,1054.0,49.2720792,-123.1203769,0.0,Yes,No,No,boiler,No,none,No,No,No
788000.0,1.0,1.0,464.0,49.277895,-123.12978,0.0,No,Yes,No,forced air,No,none,No,No,No
2988000.0,3.0,3.0,1720.0,49.276468,-123.1297617,0.0,Yes,Yes,No,forced air,No,none,No,No,No
3998000.0,8.0,4.0,3628.0,49.2557483,-123.1140834,0.16,Yes,No,No,boiler,No,none,No,No,No
3149900.0,3.0,3.0,1884.0,49.2463876,-123.1170313,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2054900.0,3.0,3.0,1361.0,49.2492201,-123.1089684,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2550000.0,6.0,4.0,2190.0,49.2558132,-123.0920999,0.09,Yes,No,Yes,radiant,No,none,No,No,No
884900.0,1.0,1.0,520.0,49.2484232,-123.1054131,0.0,Yes,Yes,No,forced air,No,none,No,No,No
788000.0,1.0,1.0,464.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1848000.0,6.0,2.0,1819.0,49.2346685,-123.0441222,0.1,Yes,Yes,Yes,forced air,No,none,No,No,No
798000.0,2.0,1.0,672.0,49.2885843,-123.1268511,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1149900.0,2.0,2.0,837.0,49.2769093,-123.1340591,0.0,Yes,Yes,No,forced air,No,none,No,No,No
888000.0,1.0,1.0,754.0,49.2171695,-123.1156563,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1539000.0,3.0,3.0,1300.0,49.2178743,-123.1403389,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
2388000.0,3.0,4.0,1525.0,49.2561402,-123.1267964,0.09,Yes,No,Yes,radiant,No,none,No,No,No
2288000.0,3.0,4.0,1507.0,49.2559543,-123.1263511,0.09,Yes,No,Yes,radiant,No,none,No,No,No
1799888.0,4.0,2.0,1734.0,49.2798403,-123.0297303,0.12,Yes,No,Yes,forced air,No,none,No,No,No
1159000.0,3.0,2.0,870.0,49.2177385,-123.1403431,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1599888.0,2.0,2.0,1497.0,49.2883718,-123.0499014,0.09,Yes,No,Yes,boiler,No,none,No,No,No
6199000.0,4.0,4.0,3422.0,49.2740093,-123.1266001,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2999999.0,5.0,3.0,2000.0,49.2416256,-123.056846,0.08,Yes,No,No,forced air,No,none,No,No,No
650000.0,1.0,1.0,547.0,49.289012,-123.1289735,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1169000.0,1.0,2.0,1215.0,49.2407205,-123.1364818,0.0,Yes,Yes,No,boiler,No,none,No,No,No
25990000.0,6.0,9.0,10155.0,49.2521114,-123.1335792,0.41,Yes,No,Yes,radiant,No,none,No,No,No
1150000.0,2.0,2.0,1134.0,49.2905144,-123.1453187,0.0,Yes,Yes,Yes,boiler,No,none,No,No,No
1025000.0,1.0,1.0,722.0,49.2815533,-123.1306501,0.09,No,No,No,radiant,No,none,No,No,No
1325000.0,2.0,2.0,953.0,49.2815322,-123.1302742,0.09,No,No,No,radiant,No,none,No,No,No
1648000.0,3.0,3.0,1442.0,49.2793873,-123.1085456,0.0,Yes,Yes,No,radiant,No,none,No,No,No
420000.0,1.0,1.0,498.0,49.2820361,-123.100531,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1080000.0,1.0,1.0,701.0,49.2897441,-123.1313823,0.0,Yes,Yes,No,forced air,No,none,No,No,No
3688000.0,2.0,3.0,2342.0,49.2831808,-123.1349433,0.0,Yes,Yes,No,boiler,No,none,No,No,No
2088000.0,4.0,4.0,1434.0,49.2132885,-123.1347035,0.0,Yes,No,No,heat pump,No,none,No,No,No
668000.0,2.0,2.0,871.0,49.2070579,-123.0511592,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
2088000.0,4.0,4.0,1454.0,49.2132885,-123.1347035,0.0,Yes,No,No,heat pump,No,none,No,No,No
2399000.0,2.0,2.0,1513.0,49.2914173,-123.1303126,0.0,Yes,Yes,Yes,boiler,No,none,No,No,No
1877900.0,3.0,3.0,1625.0,49.2238059,-123.1281435,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1999900.0,4.0,4.0,1675.0,49.2136718,-123.1068352,0.0,Yes,No,Yes,radiant,No,none,No,No,No
795000.0,1.0,1.0,650.0,49.2698741,-123.1018139,0.0,Yes,Yes,No,radiant,No,none,No,No,No
810000.0,2.0,2.0,783.0,49.2113577,-123.1165218,0.0,Yes,Yes,No,radiant,No,none,No,No,No
4789000.0,9.0,8.0,4967.0,49.2410108,-123.0985544,0.13,Yes,Yes,Yes,radiant,No,none,No,No,No
4300000.0,14.0,9.0,11651.0,49.2589194,-123.1236924,0.17,Yes,No,No,boiler,No,none,No,No,No
799000.0,2.0,2.0,648.0,49.2102802,-123.117996,0.0,Yes,Yes,No,radiant,No,none,No,No,No
699000.0,1.0,1.0,607.0,49.2682825,-123.1122489,0.0,Yes,Yes,No,radiant,No,none,No,No,No
845000.0,2.0,1.0,726.0,49.2806484,-123.1099013,0.0,Yes,Yes,No,radiant,No,none,No,No,No
3998000.0,5.0,6.0,3537.0,49.2229501,-123.0923752,0.2,Yes,No,Yes,forced air,No,none,No,No,No
889000.0,1.0,1.0,656.0,49.2487954,-123.1071566,0.0,No,No,No,forced air,No,none,No,No,No
1095000.0,2.0,2.0,1020.0,49.2791162,-123.1077771,0.0,Yes,Yes,No,boiler,No,none,No,No,No
