Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Acreage,Garage,Parking,Fireplace,Waterfront,Pool,Garden,Balcony,log_price,name
2150000.0,4.0,4.0,2121.0,49.2179687,-123.1279143,0.0,Yes,No,Yes,No,No,No,No,14.580978865220017,Marpole
1549000.0,2.0,2.0,892.0,49.2762229,-123.1310844,0.0,Yes,Yes,No,No,No,No,No,14.25312076497659,Downtown
1548000.0,2.0,2.0,888.0,49.2837434,-123.1358367,0.0,Yes,Yes,No,No,No,No,No,14.252474979126433,West End
699000.0,2.0,1.0,1192.0,49.2798829,-123.0436929,0.0,Yes,Yes,No,No,No,No,No,13.457407451830088,Hastings-Sunrise
572000.0,1.0,1.0,478.0,49.2794889,-123.124186,0.0,Yes,Yes,No,No,No,No,No,13.256896018612156,Downtown
1988000.0,3.0,2.0,1854.0,49.2395468,-123.0720665,0.09,Yes,No,Yes,No,No,No,No,14.502640169216638,Kensington-Cedar Cottage
969600.0,2.0,2.0,758.0,49.2102802,-123.117996,0.0,Yes,Yes,No,No,No,No,No,13.78463992564979,Marpole
2998000.0,3.0,3.0,2246.0,49.2899637,-123.1280487,0.0,Yes,Yes,Yes,No,No,No,No,14.913456291200328,Downtown
1489900.0,3.0,3.0,1155.0,49.2573719,-123.0978156,0.0,Yes,No,No,No,No,No,No,14.21422023276119,Mount Pleasant
1029000.0,2.0,2.0,790.0,49.2758214,-123.1330423,0.0,Yes,No,No,No,No,No,No,13.844098986633012,Downtown
2899000.0,3.0,2.0,1291.0,49.2356253,-123.1115501,0.0,Yes,No,No,No,No,No,No,14.879876752850269,Riley Park
2280000.0,4.0,2.0,1878.0,49.2097027,-123.1289543,0.09,Yes,Yes,No,No,No,No,No,14.63968643952702,Marpole
1490900.0,3.0,3.0,1185.0,49.2696328,-123.0623674,0.0,Yes,Yes,No,No,No,No,No,14.214891193152065,Grandview-Woodland
6288000.0,3.0,4.0,2652.0,49.2888455,-123.1238835,0.0,Yes,No,No,No,No,No,No,15.654153772124246,Downtown
929900.0,2.0,1.0,855.0,49.2694154,-123.058969,0.0,No,No,No,No,No,No,No,13.74283340785016,Grandview-Woodland
849900.0,1.0,1.0,787.0,49.2694154,-123.058969,0.0,No,No,No,No,No,No,No,13.65287515109504,Grandview-Woodland
848000.0,2.0,2.0,790.0,49.2758214,-123.1330423,0.0,Yes,No,No,No,No,No,No,13.650637094018627,Downtown
929000.0,2.0,2.0,750.0,49.2816882,-123.12427,0.0,Yes,Yes,No,No,No,No,No,13.74186509422166,Downtown
1049000.0,2.0,2.0,1006.0,49.2905144,-123.1453187,0.0,Yes,Yes,No,No,No,No,No,13.863348840666829,West End
1048800.0,1.0,1.0,714.0,49.2265885,-123.1084992,0.0,Yes,Yes,No,No,No,No,No,13.863158164901806,Oakridge
1280000.0,2.0,2.0,1280.0,49.2720567,-123.141289,0.0,Yes,Yes,No,No,No,No,No,14.062371417145494,Fairview
1998000.0,3.0,3.0,1709.0,49.2348456,-123.0895181,0.0,Yes,No,Yes,No,No,No,No,14.50765773869101,Kensington-Cedar Cottage
1768000.0,5.0,4.0,1592.0,49.2210323,-123.0529085,0.1,Yes,No,No,No,No,No,No,14.385360087790426,Victoria-Fraserview
1948000.0,3.0,3.0,1794.0,49.235024,-123.0893277,0.0,Yes,No,Yes,No,No,No,No,14.482314276531508,Kensington-Cedar Cottage
929900.0,2.0,2.0,905.0,49.2051091,-123.0282164,0.0,Yes,Yes,No,No,No,No,No,13.74283340785016,Killarney
699000.0,1.0,1.0,530.0,49.2048921,-123.0333407,0.0,Yes,Yes,No,No,No,No,No,13.457407451830088,Killarney
1988800.0,2.0,2.0,955.0,49.2355059,-123.1013438,0.0,Yes,No,No,No,No,No,No,14.503042502554226,Riley Park
624999.0,1.0,1.0,749.0,49.2652645,-123.1500922,0.0,Yes,Yes,No,No,No,No,No,13.34550692871854,Kitsilano
1998000.0,2.0,2.0,2035.0,49.2104745,-123.1292079,0.09,Yes,Yes,Yes,No,No,No,No,14.50765773869101,Marpole
999999.0,2.0,2.0,826.0,49.2630002,-123.065755,0.0,No,No,No,No,No,No,No,13.815510557964274,Grandview-Woodland
1649999.0,3.0,4.0,1606.0,49.2629975,-123.065755,0.0,Yes,Yes,No,No,No,No,No,14.316285845876765,Grandview-Woodland
1649999.0,3.0,4.0,1623.0,49.2629961,-123.0657551,0.0,Yes,Yes,No,No,No,No,No,14.316285845876765,Grandview-Woodland
699000.0,1.0,1.0,529.0,49.2750138,-123.1308359,0.0,Yes,Yes,No,No,No,No,No,13.457407451830088,Downtown
1990000.0,2.0,2.0,900.0,49.2897441,-123.1313823,0.0,Yes,Yes,No,No,No,No,No,14.503645699213113,West End
1338000.0,2.0,2.0,961.0,49.2750216,-123.1330778,0.0,Yes,Yes,No,No,No,No,No,14.106687267054188,Downtown
1649000.0,3.0,4.0,1563.0,49.2499624,-123.0635873,0.0,Yes,No,No,No,No,No,No,14.31568020796969,Kensington-Cedar Cottage
1898800.0,2.0,3.0,1554.0,49.2859647,-123.1243113,0.0,Yes,Yes,Yes,No,No,No,No,14.45673319230757,West End
1428000.0,2.0,2.0,1205.0,49.2752341,-123.124718,0.0,Yes,Yes,Yes,No,No,No,No,14.171786122161532,Downtown
1049000.0,2.0,2.0,904.0,49.2759903,-123.1235154,0.0,Yes,Yes,No,No,No,No,No,13.863348840666829,Downtown
1290000.0,5.0,3.0,1904.0,49.2832424,-123.0672473,0.05,No,No,No,No,No,No,No,14.070153551531352,Grandview-Woodland
3600000.0,3.0,4.0,2167.0,49.2905238,-123.1388972,0.1,Yes,No,No,No,No,No,No,15.096444681204078,West End
1049900.0,2.0,2.0,740.0,49.2699763,-123.1079699,0.0,Yes,Yes,No,No,No,No,No,13.864206431974242,Mount Pleasant
799000.0,1.0,1.0,555.0,49.2834893,-123.135771,0.0,Yes,Yes,No,No,No,No,No,13.591117476312084,West End
3280000.0,10.0,8.0,3058.0,49.2242293,-123.0895196,0.1,No,No,Yes,No,No,No,No,15.003354285238329,Sunset
1250000.0,2.0,2.0,1054.0,49.2720792,-123.1203769,0.0,Yes,No,No,No,No,No,No,14.038654909278163,Downtown
788000.0,1.0,1.0,464.0,49.277895,-123.12978,0.0,No,Yes,No,No,No,No,No,13.577254637874743,Downtown
3298000.0,2.0,2.0,1645.0,49.2600506,-123.1117393,0.14,No,No,No,No,No,No,No,15.008827085315705,Mount Pleasant
3298000.0,4.0,3.0,2326.0,49.2600468,-123.1115269,0.14,No,No,No,No,No,No,No,15.008827085315705,Mount Pleasant
2988000.0,3.0,3.0,1720.0,49.276468,-123.1297617,0.0,Yes,Yes,No,No,No,No,No,14.91011515990681,Downtown
3998000.0,8.0,4.0,3628.0,49.2557483,-123.1140834,0.16,Yes,No,No,No,No,No,No,15.201305044167514,Riley Park
3149900.0,3.0,3.0,1884.0,49.2463876,-123.1170313,0.0,Yes,Yes,No,No,No,No,No,14.9628815817365,South Cambie
2054900.0,3.0,3.0,1361.0,49.2492201,-123.1089684,0.0,Yes,Yes,No,No,No,No,No,14.535738229569528,Riley Park
799000.0,1.0,1.0,773.0,49.2889903,-123.1275322,0.0,Yes,Yes,No,No,No,No,No,13.591117476312084,Downtown
2550000.0,6.0,4.0,2190.0,49.2558132,-123.0920999,0.09,Yes,No,Yes,No,No,No,No,14.751604309291396,Riley Park
749000.0,1.0,1.0,657.0,49.2244216,-123.1171561,0.0,Yes,No,No,No,No,No,No,13.52649559761195,Oakridge
884900.0,1.0,1.0,520.0,49.2484232,-123.1054131,0.0,Yes,Yes,No,No,No,No,No,13.693231053325997,Riley Park
788000.0,1.0,1.0,464.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,No,No,No,No,13.577254637874743,Downtown
1848000.0,6.0,2.0,1819.0,49.2346685,-123.0441222,0.1,Yes,Yes,Yes,No,No,No,No,14.42961507230916,Renfrew-Collingwood
798000.0,2.0,1.0,672.0,49.2885843,-123.1268511,0.0,Yes,Yes,No,No,No,No,No,13.589865129563991,Downtown
1149900.0,2.0,2.0,837.0,49.2769093,-123.1340591,0.0,Yes,Yes,No,No,No,No,No,13.955186409677216,West End
888000.0,1.0,1.0,754.0,49.2171695,-123.1156563,0.0,Yes,Yes,No,No,No,No,No,13.6967281480998,Marpole
998000.0,1.0,1.0,764.0,49.2734689,-123.1163625,0.0,Yes,Yes,Yes,No,No,No,No,13.813509557297108,Downtown
1539000.0,3.0,3.0,1300.0,49.2178743,-123.1403389,0.0,Yes,Yes,No,No,No,No,No,14.246644062593385,Marpole
2388000.0,3.0,4.0,1525.0,49.2561402,-123.1267964,0.09,Yes,No,Yes,No,No,No,No,14.685967172255012,South Cambie
2288000.0,3.0,4.0,1507.0,49.2559543,-123.1263511,0.09,Yes,No,Yes,No,No,No,No,14.643189068544666,South Cambie
1799888.0,4.0,2.0,1734.0,49.2798403,-123.0297303,0.12,Yes,No,Yes,No,No,No,No,14.40323555429826,Hastings-Sunrise
1159000.0,3.0,2.0,870.0,49.2177385,-123.1403431,0.0,Yes,Yes,No,No,No,No,No,13.963068985134289,Marpole
1599888.0,2.0,2.0,1497.0,49.2883718,-123.0499014,0.09,Yes,No,Yes,No,No,No,No,14.285444809803453,Hastings-Sunrise
6199000.0,4.0,4.0,3422.0,49.2740093,-123.1266001,0.0,Yes,Yes,No,No,No,No,No,15.639898708000384,Downtown
2999999.0,5.0,3.0,2000.0,49.2416256,-123.056846,0.08,Yes,No,No,No,No,No,No,14.914122846632385,Renfrew-Collingwood
650000.0,1.0,1.0,547.0,49.289012,-123.1289735,0.0,Yes,Yes,No,No,No,No,No,13.384729180332174,West End
1169000.0,1.0,2.0,1215.0,49.2407205,-123.1364818,0.0,Yes,Yes,No,No,No,No,No,13.971660095885833,Shaughnessy
949900.0,2.0,2.0,956.0,49.2653224,-123.1226208,0.0,No,Yes,No,No,No,No,No,13.764113047620114,Fairview
1749000.0,5.0,5.0,1870.0,49.2802552,-123.0794578,0.04,Yes,No,Yes,No,No,No,No,14.374555325755864,Strathcona
1150000.0,2.0,2.0,1134.0,49.2905144,-123.1453187,0.0,Yes,Yes,Yes,No,No,No,No,13.955273369904273,West End
1025000.0,1.0,1.0,722.0,49.2815533,-123.1306501,0.09,No,No,No,No,No,No,No,13.840204146163924,West End
1325000.0,2.0,2.0,953.0,49.2815322,-123.1302742,0.09,No,No,No,No,No,No,No,14.096923772119156,West End
1648000.0,3.0,3.0,1442.0,49.2793873,-123.1085456,0.0,Yes,Yes,No,No,No,No,No,14.315073596247489,Downtown
499000.0,1.0,1.0,578.0,49.2088407,-123.139537,0.0,Yes,Yes,Yes,No,No,No,No,13.120363378739665,Marpole
420000.0,1.0,1.0,498.0,49.2820361,-123.100531,0.0,Yes,Yes,No,No,No,No,No,12.948012371209098,Downtown
1080000.0,1.0,1.0,701.0,49.2897441,-123.1313823,0.0,Yes,Yes,No,No,No,No,No,13.8924725250259,West End
3688000.0,2.0,3.0,2342.0,49.2831808,-123.1349433,0.0,Yes,Yes,No,No,No,No,No,15.12059513480826,West End
2088000.0,4.0,4.0,1434.0,49.2132885,-123.1347035,0.0,Yes,No,No,No,No,No,No,14.551717706911754,Marpole
668000.0,2.0,2.0,871.0,49.2070579,-123.0511592,0.0,Yes,Yes,Yes,No,No,No,No,13.41204494952365,Killarney
2088000.0,4.0,4.0,1454.0,49.2132885,-123.1347035,0.0,Yes,No,No,No,No,No,No,14.551717706911754,Marpole
2399000.0,2.0,2.0,1513.0,49.2914173,-123.1303126,0.0,Yes,Yes,Yes,No,No,No,No,14.690562958662095,Downtown
1877900.0,3.0,3.0,1625.0,49.2238059,-123.1281435,0.0,Yes,Yes,No,No,No,No,No,14.445665221705877,Oakridge
1999900.0,4.0,4.0,1675.0,49.2136718,-123.1068352,0.0,Yes,No,Yes,No,No,No,No,14.508608237299054,Marpole
795000.0,1.0,1.0,650.0,49.2698741,-123.1018139,0.0,Yes,Yes,No,No,No,No,No,13.586098651497313,Mount Pleasant
810000.0,2.0,2.0,783.0,49.2113577,-123.1165218,0.0,Yes,Yes,No,No,No,No,No,13.60479076121576,Marpole
4789000.0,9.0,8.0,4967.0,49.2410108,-123.0985544,0.13,Yes,Yes,Yes,No,No,No,No,15.381832388136583,Riley Park
4300000.0,14.0,9.0,11651.0,49.2589194,-123.1236924,0.17,Yes,No,No,No,No,No,No,15.274125813221904,Fairview
799000.0,2.0,2.0,648.0,49.2102802,-123.117996,0.0,Yes,Yes,No,No,No,No,No,13.591117476312084,Marpole
699000.0,1.0,1.0,607.0,49.2682825,-123.1122489,0.0,Yes,Yes,No,No,No,No,No,13.457407451830088,Mount Pleasant
845000.0,2.0,1.0,726.0,49.2806484,-123.1099013,0.0,Yes,Yes,No,No,No,No,No,13.647093089770562,Downtown
3998000.0,5.0,6.0,3537.0,49.2229501,-123.0923752,0.2,Yes,No,Yes,No,No,No,No,15.201305044167514,Sunset
889000.0,1.0,1.0,656.0,49.2487954,-123.1071566,0.0,No,No,No,No,No,No,No,13.697853639354802,Riley Park
1095000.0,2.0,2.0,1020.0,49.2791162,-123.1077771,0.0,Yes,Yes,No,No,No,No,No,13.90626583447433,Downtown
599000.0,1.0,1.0,675.0,49.283322,-123.1069271,0.0,No,No,No,No,No,No,No,13.303018546545276,Downtown
6300000.0,5.0,7.0,4834.0,49.2260364,-123.1348618,0.19,Yes,Yes,Yes,No,No,No,No,15.656060350091908,Oakridge
1499000.0,3.0,3.0,1461.0,49.2736137,-123.0459585,0.09,Yes,No,No,No,No,No,No,14.22030944419592,Hastings-Sunrise
1728000.0,2.0,2.0,1233.0,49.2741771,-123.1125072,0.0,Yes,Yes,Yes,No,No,No,No,14.362475807049677,Downtown
598000.0,1.0,1.0,600.0,49.2757357,-123.1316653,0.0,No,Yes,No,No,No,No,No,13.301347705172171,Downtown
758888.0,1.0,1.0,531.0,49.2179748,-123.1170927,0.0,Yes,Yes,No,No,No,No,No,13.539610800623628,Marpole
2999000.0,5.0,4.0,1923.0,49.2376964,-123.043794,0.08,Yes,No,Yes,No,No,No,No,14.913789791175573,Renfrew-Collingwood
799000.0,1.0,1.0,1047.0,49.2821163,-123.1063066,0.0,No,No,No,No,No,No,No,13.591117476312084,Downtown
1578000.0,3.0,3.0,2006.0,49.2805037,-123.0487969,0.09,Yes,No,Yes,No,No,No,No,14.271669414101318,Hastings-Sunrise
2490000.0,3.0,2.0,1509.0,49.2096831,-123.1306179,0.09,No,Yes,Yes,No,No,No,No,14.727793670047236,Marpole
1359900.0,3.0,2.0,1106.0,49.2605875,-123.0580558,0.0,Yes,Yes,No,No,No,No,No,14.122922460944968,Kensington-Cedar Cottage
869900.0,2.0,1.0,702.0,49.2605875,-123.0580558,0.0,Yes,Yes,No,No,No,No,No,13.676134691052392,Kensington-Cedar Cottage
759900.0,1.0,1.0,602.0,49.2605875,-123.0580558,0.0,Yes,Yes,No,No,No,No,No,13.540943440619635,Kensington-Cedar Cottage
629888.0,1.0,1.0,563.0,49.2791605,-123.1070402,0.0,Yes,Yes,No,No,No,No,No,13.35329889236816,Downtown
899000.0,2.0,2.0,820.0,49.2791605,-123.1070402,0.0,Yes,Yes,Yes,No,No,No,No,13.70903942580019,Downtown
698000.0,1.0,1.0,533.0,49.277056,-123.128843,0.0,Yes,Yes,No,No,No,No,No,13.45597581440824,Downtown
1699900.0,3.0,3.0,1489.0,49.2176823,-123.140621,0.0,Yes,No,Yes,No,No,No,No,14.346080572036586,Marpole
1948000.0,3.0,4.0,1580.0,49.2634426,-123.059199,0.09,Yes,No,Yes,No,No,No,No,14.482314276531508,Grandview-Woodland
2990000.0,6.0,2.0,2813.0,49.2289159,-123.1120698,0.12,Yes,Yes,No,No,No,No,No,14.910784279814974,Oakridge
1999999.0,2.0,2.0,1081.0,49.2783152,-123.1284659,0.0,No,Yes,Yes,No,No,No,No,14.50865773852422,Downtown
650000.0,2.0,1.0,798.0,49.2524949,-123.0895396,0.0,Yes,Yes,No,No,No,No,No,13.384729180332174,Kensington-Cedar Cottage
2238000.0,7.0,4.0,2848.0,49.2331304,-123.0525123,0.11,Yes,Yes,Yes,No,No,No,No,14.621093614681431,Renfrew-Collingwood
2599000.0,6.0,2.0,2070.0,49.237848,-123.0436451,0.08,Yes,No,No,No,No,No,No,14.770637698386924,Renfrew-Collingwood
1595000.0,2.0,2.0,980.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,No,No,No,No,14.282384921160132,Mount Pleasant
678000.0,1.0,1.0,591.0,49.2094686,-123.1417292,0.0,Yes,Yes,No,No,No,No,No,13.4269040418477,Marpole
728000.0,1.0,1.0,500.0,49.2749667,-123.1153764,0.0,Yes,Yes,No,No,No,No,No,13.498057700804251,Downtown
2699000.0,9.0,6.0,3507.0,49.2750993,-123.024057,0.12,Yes,No,No,No,No,No,No,14.808392262507668,Hastings-Sunrise
565000.0,1.0,1.0,513.0,49.2412212,-123.0575805,0.0,Yes,No,No,No,No,No,No,13.244582780038517,Renfrew-Collingwood
1890000.0,2.0,2.0,1209.0,49.291752,-123.131638,0.0,Yes,No,Yes,No,No,No,No,14.452087916136216,Downtown
799000.0,1.0,1.0,631.0,49.2743436,-123.1271402,0.0,Yes,Yes,No,No,No,No,No,13.591117476312084,Downtown
876000.0,2.0,2.0,752.0,49.2580715,-123.1272315,0.0,Yes,Yes,Yes,No,No,No,No,13.683122511470389,Fairview
2280000.0,5.0,3.0,2610.0,49.2710781,-123.0478476,0.1,Yes,Yes,Yes,No,No,No,No,14.63968643952702,Hastings-Sunrise
749000.0,2.0,2.0,710.0,49.2840532,-123.1132837,0.0,Yes,Yes,No,No,No,No,No,13.52649559761195,Downtown
2200000.0,3.0,3.0,1442.0,49.2166378,-123.1183237,0.0,Yes,Yes,No,No,No,No,No,14.603968372873895,Marpole
1998800.0,3.0,3.0,1430.0,49.2195667,-123.1341824,0.0,Yes,No,Yes,No,No,No,No,14.508058058752242,Oakridge
2668800.0,3.0,4.0,1978.0,49.2195702,-123.1341825,0.0,Yes,No,No,No,No,No,No,14.797139865846734,Oakridge
3680000.0,3.0,3.0,2172.0,49.2731529,-123.1304357,0.0,No,No,Yes,No,No,No,No,15.118423581884208,Downtown
360000.0,1.0,1.0,447.0,49.2810558,-123.1011632,0.0,No,No,No,No,No,No,No,12.793862088206213,Downtown
2688000.0,6.0,2.0,2304.0,49.2203415,-123.1396957,0.14,No,No,Yes,No,No,No,No,14.804308352648915,Oakridge
2999900.0,2.0,3.0,1429.0,49.2899637,-123.1280487,0.0,Yes,Yes,No,No,No,No,No,14.914089846087872,Downtown
983800.0,1.0,1.0,846.0,49.2899637,-123.1280487,0.0,Yes,No,No,No,No,No,No,13.799178919809622,Downtown
2780000.0,2.0,3.0,1841.0,49.2749458,-123.1251805,0.0,Yes,Yes,Yes,No,No,No,No,14.837961845378985,Downtown
1680000.0,2.0,3.0,1860.0,49.2894005,-123.1308302,0.0,Yes,No,Yes,No,No,No,No,14.33430494661736,West End
674900.0,1.0,1.0,633.0,49.2811192,-123.0837806,0.0,Yes,No,No,No,No,No,No,13.422321292431391,Strathcona
1799888.0,4.0,2.0,1581.0,49.2569645,-123.0280641,0.12,Yes,No,No,No,No,No,No,14.40323555429826,Renfrew-Collingwood
2288000.0,2.0,3.0,1336.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,No,No,No,No,14.643189068544666,Downtown
1628000.0,2.0,2.0,1290.0,49.2435102,-123.1505557,0.0,Yes,Yes,Yes,No,No,No,No,14.302863439795049,Arbutus Ridge
580000.0,1.0,1.0,454.0,49.2113352,-123.1165317,0.0,Yes,Yes,No,No,No,No,No,13.270785106659046,Marpole
1029900.0,2.0,2.0,841.0,49.2508092,-123.0684987,0.0,Yes,No,No,No,No,No,No,13.844973239081478,Kensington-Cedar Cottage
1199800.0,2.0,2.0,1245.0,49.2677701,-123.1300077,0.0,Yes,Yes,Yes,No,No,No,No,13.997666267673027,Fairview
1649900.0,2.0,1.0,1278.0,49.2772269,-123.0904366,0.08,No,No,No,No,No,No,No,14.31622584407669,Strathcona
810000.0,2.0,2.0,869.0,49.2788027,-123.1165211,0.0,Yes,No,Yes,No,No,No,No,13.60479076121576,Downtown
1890000.0,5.0,4.0,2240.0,49.2113396,-123.0877676,0.08,No,No,Yes,No,No,No,No,14.452087916136216,Sunset
848000.0,2.0,2.0,992.0,49.2212507,-123.1277787,0.0,Yes,Yes,Yes,No,No,No,No,13.650637094018627,Oakridge
1649000.0,5.0,2.0,1462.0,49.2331931,-123.0256224,0.09,Yes,No,No,No,No,No,No,14.31568020796969,Renfrew-Collingwood
3180000.0,4.0,4.0,2652.0,49.228332,-123.1085431,0.1,Yes,No,Yes,No,No,No,No,14.97239206922172,Oakridge
845000.0,2.0,2.0,749.0,49.2753097,-123.1256449,0.0,Yes,Yes,No,No,No,No,No,13.647093089770562,Downtown
2988888.0,2.0,2.0,1536.0,49.2742212,-123.1254912,0.0,Yes,No,No,No,No,No,No,14.910412304410569,Downtown
1588000.0,2.0,2.0,1383.0,49.261749,-123.1170425,0.0,Yes,No,Yes,No,No,No,No,14.277986550511942,Fairview
1890000.0,5.0,4.0,2240.0,49.2113396,-123.0877676,0.08,No,No,Yes,No,No,No,No,14.452087916136216,Sunset
1795000.0,2.0,2.0,1107.0,49.2741771,-123.1125072,0.0,Yes,Yes,Yes,No,No,No,No,14.400516137007424,Downtown
699900.0,1.0,1.0,513.0,49.2223198,-123.1180861,0.0,No,Yes,No,No,No,No,No,13.45869417545215,Oakridge
1188000.0,4.0,2.0,1638.0,49.2550516,-123.0762935,0.08,No,No,Yes,No,No,No,No,13.987782620655215,Kensington-Cedar Cottage
1588000.0,2.0,2.0,701.0,49.2782801,-123.1285191,0.0,Yes,Yes,No,No,No,No,No,14.277986550511942,Downtown
1488800.0,3.0,3.0,1137.0,49.2797054,-123.0983062,0.0,Yes,Yes,No,No,No,No,No,14.213481655991844,Strathcona
1898000.0,6.0,4.0,1913.0,49.2324947,-123.0819637,0.07,Yes,No,Yes,No,No,No,No,14.456311785022262,Sunset
528800.0,1.0,1.0,539.0,49.2797054,-123.0983062,0.0,Yes,Yes,No,No,No,No,No,13.178367458591955,Strathcona
2999999.0,4.0,2.0,1530.0,49.2415231,-123.056622,0.08,Yes,Yes,No,No,No,No,No,14.914122846632385,Renfrew-Collingwood
2999999.0,4.0,2.0,2074.0,49.2416799,-123.0569557,0.08,Yes,No,Yes,No,No,No,No,14.914122846632385,Renfrew-Collingwood
2999999.0,6.0,4.0,2100.0,49.2414171,-123.0563897,0.08,Yes,No,Yes,No,No,No,No,14.914122846632385,Renfrew-Collingwood
2999999.0,6.0,4.0,2094.0,49.2413647,-123.0562839,0.08,Yes,No,Yes,No,No,No,No,14.914122846632385,Renfrew-Collingwood
618800.0,1.0,1.0,604.0,49.2797054,-123.0983062,0.0,Yes,Yes,No,No,No,No,No,13.33553901371077,Strathcona
2699000.0,7.0,4.0,1900.0,49.2379241,-123.0435709,0.08,Yes,No,Yes,No,No,No,No,14.808392262507668,Renfrew-Collingwood
669900.0,1.0,1.0,682.0,49.2826163,-123.1079584,0.0,Yes,No,No,No,No,No,No,13.41488521925536,Downtown
828800.0,2.0,2.0,880.0,49.2797054,-123.0983062,0.0,Yes,Yes,No,No,No,No,No,13.627735357050334,Strathcona
588905.0,1.0,1.0,479.0,49.2797054,-123.0983062,0.0,No,No,No,No,No,No,No,13.28602185736777,Strathcona
579405.0,1.0,1.0,466.0,49.2797054,-123.0983062,0.0,No,No,No,No,No,No,No,13.269758719803985,Strathcona
499800.0,1.0,1.0,479.0,49.2797054,-123.0983062,0.0,No,No,No,No,No,No,No,13.121965298181308,Strathcona
849000.0,2.0,2.0,839.0,49.2055114,-123.0276108,0.0,Yes,Yes,No,No,No,No,No,13.651815643149092,Killarney
1295000.0,3.0,2.0,1183.0,49.2803562,-123.1082598,0.0,Yes,Yes,Yes,No,No,No,No,14.07402202531625,Downtown
758000.0,1.0,1.0,670.0,49.2876126,-123.1233047,0.0,Yes,Yes,Yes,No,No,No,No,13.538439983884851,Downtown
3888000.0,3.0,3.0,1825.0,49.2733695,-123.1276417,0.0,Yes,Yes,Yes,No,No,No,No,15.17340570176408,Downtown
749000.0,1.0,1.0,501.0,49.2749667,-123.1153764,0.0,Yes,No,No,No,No,No,No,13.52649559761195,Downtown
3690000.0,5.0,5.0,3429.0,49.2298614,-123.1106724,0.13,Yes,Yes,No,No,No,No,No,15.121137287019383,Oakridge
1898000.0,3.0,2.0,1776.0,49.2479491,-123.085375,0.09,No,Yes,Yes,No,No,No,No,14.456311785022262,Kensington-Cedar Cottage
1725000.0,3.0,2.0,1657.0,49.2562425,-123.073049,0.09,No,No,Yes,No,No,No,No,14.360738188157574,Kensington-Cedar Cottage
3168000.0,5.0,3.0,2948.0,49.2301365,-123.0491616,0.18,Yes,No,Yes,No,No,No,No,14.968611347572969,Victoria-Fraserview
1250000.0,2.0,2.0,1148.0,49.2615875,-123.1467422,0.0,Yes,No,Yes,No,No,No,No,14.038654909278163,Kitsilano
1598888.0,3.0,4.0,1630.0,49.2738779,-123.0418101,0.0,Yes,Yes,No,No,No,No,No,14.284819571020032,Hastings-Sunrise
2430000.0,4.0,2.0,1778.0,49.2417557,-123.0290066,0.14,Yes,Yes,No,No,No,No,No,14.70340222683928,Renfrew-Collingwood
399000.0,1.0,1.0,589.0,49.2889678,-123.1407758,0.0,Yes,No,No,No,No,No,No,12.896719202134523,West End
1995900.0,4.0,2.0,1425.0,49.2399883,-123.0388588,0.07,No,Yes,Yes,No,No,No,No,14.506606135425068,Renfrew-Collingwood
3499900.0,5.0,2.0,2000.0,49.2398934,-123.0389256,0.1,Yes,Yes,Yes,No,No,No,No,15.068245240345307,Renfrew-Collingwood
3450000.0,6.0,4.0,4092.0,49.2903987,-123.0470592,0.19,No,No,No,No,No,No,No,15.053885078862573,Hastings-Sunrise
1298000.0,2.0,2.0,1375.0,49.2756184,-123.1341972,0.0,Yes,No,Yes,No,No,No,No,14.0763359466619,Downtown
1498000.0,2.0,2.0,1099.0,49.2794038,-123.1177343,0.0,Yes,Yes,No,No,No,No,No,14.21964211061582,Downtown
1009000.0,3.0,2.0,916.0,49.2385963,-123.0310474,0.0,Yes,Yes,No,No,No,No,No,13.824471290415532,Renfrew-Collingwood
680000.0,1.0,1.0,607.0,49.2817113,-123.1239001,0.0,Yes,Yes,No,No,No,No,No,13.429849547739444,Downtown
838000.0,2.0,2.0,871.0,49.2412212,-123.0575805,0.0,Yes,No,No,No,No,No,No,13.63877457278093,Renfrew-Collingwood
818800.0,1.0,1.0,542.0,49.2413934,-123.1245241,0.0,Yes,Yes,No,No,No,No,No,13.61559635406799,South Cambie
1648800.0,3.0,3.0,1118.0,49.2414211,-123.1252611,0.0,Yes,Yes,No,No,No,No,No,14.3155589150599,South Cambie
1479999.0,3.0,3.0,1722.0,49.2548728,-123.0841626,0.0,No,Yes,No,No,No,No,No,14.207552645740298,Kensington-Cedar Cottage
940900.0,2.0,2.0,784.0,49.2379818,-123.0494623,0.0,Yes,Yes,No,No,No,No,No,13.754593205806492,Renfrew-Collingwood
713900.0,1.0,1.0,524.0,49.2379557,-123.0486113,0.0,Yes,Yes,No,No,No,No,No,13.47849957624598,Renfrew-Collingwood
813900.0,2.0,1.0,636.0,49.2379818,-123.0494623,0.0,Yes,Yes,No,No,No,No,No,13.609594015966548,Renfrew-Collingwood
1599000.0,2.0,2.0,1056.0,49.2735831,-123.1292056,0.0,Yes,Yes,No,No,No,No,No,14.284889617206764,Downtown
1049000.0,1.0,2.0,1049.0,49.2825945,-123.1029615,0.0,Yes,Yes,Yes,No,No,No,No,13.863348840666829,Downtown
