Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Acreage,Garage,Parking,Fireplace,Waterfront,Pool,Garden,Balcony,neighbourhood_Downtown,neighbourhood_Dunbar-Southlands,neighbourhood_Fairview,neighbourhood_Grandview-Woodland,neighbourhood_Hastings-Sunrise,neighbourhood_Kensington-Cedar Cottage,neighbourhood_Kerrisdale,neighbourhood_Killarney,neighbourhood_Kitsilano,neighbourhood_Marpole,neighbourhood_Mount Pleasant,neighbourhood_Oakridge,neighbourhood_Renfrew-Collingwood,neighbourhood_Riley Park,neighbourhood_Shaughnessy,neighbourhood_South Cambie,neighbourhood_Strathcona,neighbourhood_Sunset,neighbourhood_Victoria-Fraserview,neighbourhood_West End,neighbourhood_West Point Grey
1348000.0,2.0,2.0,957.0,49.269981,-123.1075241,0.0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
999990.0,1.0,1.0,686.0,49.2837052,-123.1190324,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1205900.0,2.0,2.0,828.0,49.20554,-123.0385563,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
998000.0,2.0,2.0,992.0,49.2788252,-123.1077788,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
815900.0,2.0,1.0,632.0,49.20554,-123.0385563,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
699000.0,1.0,1.0,621.0,49.2803196,-123.1197318,0.0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
989000.0,2.0,2.0,1015.0,49.2589301,-123.0702356,0.0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
699900.0,1.0,1.0,668.0,49.2622781,-123.1006413,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1984900.0,2.0,2.0,1385.0,49.2058331,-123.0397599,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1680000.0,2.0,2.0,1149.0,49.2704243,-123.1016071,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
946000.0,2.0,1.0,859.0,49.2058331,-123.0397599,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4800000.0,5.0,3.0,1857.0,49.2494021,-123.1210398,0.15,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2198000.0,3.0,3.0,1651.0,49.2173455,-123.1126838,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
899000.0,1.0,1.0,772.0,49.2735831,-123.1292056,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
659000.0,2.0,1.0,916.0,49.2304368,-123.0960882,0.0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2190000.0,4.0,3.0,2332.0,49.2531626,-123.0571763,0.17,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2850000.0,3.0,3.0,2202.0,49.2577326,-123.1398912,0.0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
699000.0,1.0,1.0,476.0,49.2474564,-123.1151192,0.0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2018000.0,2.0,2.0,1161.0,49.2879752,-123.1208458,0.0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1398900.0,3.0,2.0,1102.0,49.2054519,-123.0379266,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
866900.0,1.0,1.0,734.0,49.2058331,-123.0397599,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1249000.0,2.0,2.0,1175.0,49.2657239,-123.1437691,0.0,1,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1578000.0,2.0,2.0,1159.0,49.2486357,-123.1133097,0.0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5380000.0,5.0,6.0,3531.0,49.2613119,-123.2072487,0.11,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
599990.0,1.0,1.0,470.0,49.2696259,-123.1085956,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1638000.0,6.0,3.0,1989.0,49.2772735,-123.0927944,0.07,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6490000.0,4.0,5.0,4466.0,49.2279503,-123.1608492,0.35,1,1,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
638000.0,1.0,1.0,659.0,49.2064313,-123.027278,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1488000.0,5.0,3.0,1850.0,49.2784765,-123.0266988,0.08,1,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599900.0,1.0,1.0,647.0,49.2825246,-123.1079584,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1999000.0,3.0,3.0,1578.0,49.2173455,-123.1126838,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
834000.0,1.0,1.0,756.0,49.2873738,-123.139378,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1130000.0,2.0,2.0,964.0,49.2780106,-123.1166727,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1998000.0,2.0,2.0,1392.0,49.2759487,-123.1463985,0.0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3399900.0,2.0,3.0,2039.0,49.2713737,-123.1778748,0.0,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
999000.0,2.0,2.0,820.0,49.2641639,-123.0993618,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
865000.0,1.0,1.0,699.0,49.2789932,-123.1228224,0.0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3899000.0,2.0,3.0,1831.0,49.2880558,-123.1168602,0.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1230000.0,2.0,2.0,915.0,49.2221814,-123.1172592,0.0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7200000.0,3.0,4.0,2948.0,49.271585,-123.1280049,0.0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1300000.0,2.0,2.0,1126.0,49.2720791,-123.1203769,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
799000.0,2.0,2.0,775.0,49.2385963,-123.0310474,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
988000.0,1.0,1.0,719.0,49.2876126,-123.1233047,0.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5699000.0,5.0,4.0,4729.0,49.246186,-123.1380024,0.32,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
718000.0,1.0,1.0,518.0,49.2749484,-123.1140814,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
728000.0,2.0,1.0,676.0,49.2758214,-123.1330423,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3299000.0,9.0,8.0,3065.0,49.2267025,-123.0848032,0.09,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2999800.0,4.0,2.0,1966.0,49.2653697,-123.180484,0.11,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
899000.0,2.0,1.0,800.0,49.2653089,-123.1214017,0.0,1,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
899000.0,2.0,1.0,810.0,49.277379,-123.1324212,0.0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
499000.0,1.0,1.0,562.0,49.2377982,-123.0318022,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
788800.0,2.0,2.0,705.0,49.2688492,-123.1012085,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7380000.0,6.0,7.0,5356.0,49.23167,-123.1360696,0.2,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
765000.0,2.0,1.0,677.0,49.2648643,-123.1003976,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1100000.0,2.0,2.0,959.0,49.2803196,-123.1197318,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
848000.0,2.0,2.0,773.0,49.2811229,-123.0840328,0.0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
645000.0,1.0,1.0,645.0,49.2733258,-123.0691728,0.0,1,1,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
458800.0,1.0,1.0,618.0,49.2072293,-123.1273,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
519000.0,1.0,1.0,448.0,49.2781145,-123.1194851,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2099900.0,5.0,5.0,2820.0,49.2651804,-123.1736337,0.06,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
590000.0,1.0,1.0,632.0,49.2781517,-123.1105496,0.0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1498800.0,2.0,2.0,885.0,49.2380584,-123.1157163,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1699900.0,2.0,2.0,859.0,49.2380584,-123.1157163,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3388800.0,4.0,1.0,1639.0,49.2127391,-123.1291254,0.09,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1190000.0,2.0,2.0,864.0,49.2484263,-123.1154032,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
699000.0,1.0,1.0,696.0,49.2744358,-123.1119599,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
970000.0,2.0,2.0,758.0,49.2749667,-123.1153764,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1599000.0,4.0,2.0,2214.0,49.2220517,-123.0681448,0.08,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1350000.0,2.0,3.0,1323.0,49.2759515,-123.1169513,0.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3550000.0,11.0,9.0,4198.0,49.2208259,-123.0798198,0.11,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
728000.0,1.0,1.0,497.0,49.2749667,-123.1153764,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1299000.0,2.0,2.0,1311.0,49.2741705,-123.1320031,0.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560000.0,1.0,1.0,532.0,49.278458,-123.1295091,0.0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1225000.0,2.0,2.0,941.0,49.2484263,-123.1154032,0.0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1180000.0,2.0,2.0,1187.0,49.2725974,-123.1217645,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2858800.0,5.0,5.0,1925.0,49.2628362,-123.1794577,0.12,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2399000.0,3.0,1.0,1896.0,49.2661603,-123.1769618,0.08,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1868000.0,5.0,4.0,1836.0,49.2138489,-123.0393288,0.15,1,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1749000.0,4.0,2.0,1490.0,49.2206453,-123.0394039,0.09,1,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1277777.0,2.0,3.0,1446.0,49.2756184,-123.1341972,0.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2349000.0,5.0,6.0,4438.0,49.2172136,-123.0439168,0.12,1,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1599999.0,5.0,2.0,1613.0,49.2805172,-123.0450452,0.09,1,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2588800.0,2.0,2.0,1627.0,49.2741771,-123.1125072,0.0,1,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2399000.0,5.0,5.0,2262.0,49.2793806,-123.0798894,0.0,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2099000.0,6.0,3.0,2400.0,49.2611601,-123.0765143,0.09,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2399000.0,3.0,4.0,2188.0,49.2372276,-123.1048167,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
898000.0,3.0,3.0,1677.0,49.2622593,-123.0889883,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2499000.0,2.0,2.0,1597.0,49.2824518,-123.140146,0.0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
549000.0,1.0,1.0,646.0,49.2829955,-123.1034672,0.0,1,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
848000.0,1.0,1.0,847.0,49.2607169,-123.1533569,0.0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
539000.0,1.0,1.0,537.0,49.2773016,-123.1312901,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
659900.0,1.0,1.0,540.0,49.2696259,-123.1085956,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1620000.0,2.0,2.0,1042.0,49.2726623,-123.1277537,0.0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
499000.0,1.0,1.0,555.0,49.2070578,-123.0511592,0.0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
879900.0,2.0,2.0,777.0,49.2883523,-123.1278977,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
790000.0,1.0,1.0,691.0,49.2877319,-123.1256264,0.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1295000.0,2.0,2.0,922.0,49.2834893,-123.135771,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1399000.0,3.0,4.0,1424.0,49.2206182,-123.0923584,0.0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
549000.0,1.0,1.0,509.0,49.2805446,-123.1177465,0.0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1450000.0,4.0,3.0,1361.0,49.21367,-123.1304817,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6880000.0,3.0,1.0,4960.0,49.2319647,-123.1841305,0.26,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1620000.0,5.0,3.0,1923.0,49.2425588,-123.0541421,0.09,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
548000.0,1.0,1.0,578.0,49.2797761,-123.1055799,0.0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4888800.0,7.0,5.0,4322.0,49.2295674,-123.1489968,0.19,1,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838800.0,2.0,2.0,845.0,49.2755788,-123.1278306,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1088880.0,2.0,2.0,928.0,49.2744358,-123.1119599,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3998000.0,4.0,4.0,2370.0,49.253668,-123.121554,0.09,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4980000.0,5.0,4.0,4127.0,49.2480874,-123.1406695,0.2,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1120000.0,2.0,2.0,858.0,49.2888455,-123.1238835,0.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599000.0,1.0,1.0,797.0,49.2705806,-123.1391261,0.0,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1228000.0,2.0,2.0,1107.0,49.2591359,-123.1184386,0.0,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2599000.0,3.0,4.0,1540.0,49.2372409,-123.1766579,0.1,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2550000.0,3.0,4.0,1540.0,49.2372409,-123.1766579,0.1,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1999000.0,6.0,4.0,2107.0,49.2455962,-123.0269694,0.08,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1790000.0,2.0,3.0,1109.0,49.2363491,-123.1863718,0.0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1299900.0,2.0,2.0,1206.0,49.2830955,-123.1413669,0.0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1499900.0,4.0,4.0,1538.0,49.2525466,-123.0306914,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1900000.0,2.0,1.0,1128.0,49.2363491,-123.1863718,0.0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2660000.0,6.0,6.0,2342.0,49.2489797,-123.0369239,0.08,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
625000.0,1.0,1.0,587.0,49.287292,-123.1238855,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
849000.0,3.0,1.0,1380.0,49.2240093,-123.0279904,0.0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
699000.0,2.0,1.0,836.0,49.2067497,-123.0480945,0.0,1,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
749000.0,1.0,1.0,687.0,49.2674928,-123.1488432,0.0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1750000.0,3.0,2.0,1286.0,49.2736896,-123.1172183,0.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4699000.0,4.0,6.0,3027.0,49.2483054,-123.180902,0.1,1,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
849000.0,1.0,1.0,812.0,49.2334216,-123.1276123,0.0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
699900.0,1.0,1.0,620.0,49.2791605,-123.1070402,0.0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1488888.0,4.0,4.0,2049.0,49.2391271,-123.0493178,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1999000.0,2.0,3.0,1225.0,49.2363491,-123.1863718,0.0,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2999000.0,8.0,6.0,3467.0,49.2682283,-123.0431056,0.09,1,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1548000.0,2.0,2.0,1370.0,49.2349199,-123.0773728,0.09,1,1,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6880000.0,4.0,5.0,3788.0,49.2890071,-123.1199621,0.0,1,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
536888.0,1.0,1.0,525.0,49.2335698,-123.0241998,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
649000.0,1.0,1.0,636.0,49.2582114,-123.1370747,0.0,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1688000.0,4.0,2.0,2400.0,49.2405014,-123.0332778,0.1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1199990.0,2.0,2.0,1040.0,49.2760391,-123.1264715,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
779000.0,2.0,1.0,823.0,49.2668532,-123.1350963,0.0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
888888.0,3.0,2.0,1199.0,49.2393028,-123.0501045,0.0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
685000.0,2.0,1.0,624.0,49.2410011,-123.0554854,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
843000.0,1.0,1.0,667.0,49.2895001,-123.1262955,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469600.0,3.0,4.0,1336.0,49.2793594,-123.0247543,0.12,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3180000.0,2.0,2.0,1153.0,49.2897441,-123.1313823,0.0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1538800.0,4.0,2.0,1440.0,49.26912,-123.0324479,0.1,1,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1468800.0,3.0,3.0,1389.0,49.2173276,-123.1116774,0.0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
699000.0,1.0,1.0,682.0,49.2803196,-123.1197318,0.0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3380000.0,2.0,2.0,1153.0,49.2897441,-123.1313823,0.0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
898000.0,2.0,2.0,821.0,49.2065069,-123.026823,0.0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
829000.0,2.0,1.0,771.0,49.2781145,-123.1194851,0.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2298000.0,3.0,2.0,1801.0,49.2477678,-123.1815479,0.08,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
